input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
170,ibramep.com,https://ibramep.com,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,,0.6984,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.2,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
171,laoshuanliagou.bond,https://laoshuanliagou.bond,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://laoshuanliagou.bond,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.6048,False,0,0,0,0,0,False,,False,False,False,0,0,laoshuanliagou.bond,,0,False,stage1_low_suspicion,0.0,,,,,,,,,0.3158,True,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
172,traverseskier.com,https://traverseskier.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://traverseskier.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,,0.5748,False,0,16,0,0,16,False,form_action_mismatch,False,False,True,0,0,traverseskier.com,,2210,False,stage1_low_suspicion,0.0,,,,,,,,,0.3158,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
173,twentysixer.ru,https://twentysixer.ru,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Vodafone Idea (VI),myvi.in,0.0,,,0.5606,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.2667,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
174,dynamicdigitalmastery.com,https://dynamicdigitalmastery.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://dynamicdigitalmastery.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),nic.gov.in,0.0,,,0.7143,False,0,0,0,0,0,False,,False,False,False,0,0,dynamicdigitalmastery.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.25,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
175,quadbottles.store,https://quadbottles.store,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://quadbottles.store,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,,0.6025,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,quadbottles.store,,114,False,stage1_low_suspicion,0.0,,,,,,,,,0.4,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
176,lfsidou.com,https://lfsidou.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://lfsidou.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbi.co.in,0.0,,,0.6508,False,0,16,0,0,16,False,form_action_mismatch,False,False,True,0,0,lfsidou.com,,2192,False,stage1_low_suspicion,0.0,,,,,,,,,0.4,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
177,5500betsk.com,https://5500betsk.com,urls.xlsx,https://5500betsk.com,2026-04-08T16:07:04+00:00,cb821b304cacf9f962d47277fd07c051b8eec9e415fa4b0375d64dcd192e2faa,exact,5500betsk.com,,accepted,fetched,available,,,https://5500betsk.com/,,,,False,False,False,,,not_admitted_after_lexical_and_hash_checks,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,stage1_brand_seed,Election Commision of India (ECI),eci.gov.in,0.0,0.0,Low,0.1667,False,16,12,0,0,28,True,meta_brand_match|body_brand_match|favicon_brand_match|login_form|auth_wording|hard_trigger,False,True,False,1,0,5500betsk.com,5500betsk.com,32768,True,hard_trigger_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.1667,False,0,False,False,False,False,5.0,0.0,0.0,False,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\5500betsk.com.png,,,,,,False,False,False,False
178,roisgloballogam.com,https://roisgloballogam.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://roisgloballogam.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,,0.6222,False,0,0,0,0,0,False,,False,False,False,0,0,roisgloballogam.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.2222,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
179,cifibiu.pro,https://cifibiu.pro,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://cifibiu.pro,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.7071,False,8,14,0,0,22,False,body_brand_match|favicon_brand_match|login_form|auth_wording|multi_input_form,False,True,False,1,0,cifibiu.pro,cifibiu.pro,19312,False,stage1_suspected_non_escalated,0.0,,,,,,,,,0.5,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
180,abfquoelx.com,https://abfquoelx.com,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.4,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
181,wfbmus.org,https://wfbmus.org,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://wfbmus.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,wfbmus.org,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
182,edugig.xyz,https://edugig.xyz,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://edugig.xyz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.6667,False,12,4,0,0,16,False,meta_brand_match|body_brand_match|auth_wording,False,False,False,1,0,edugig.xyz,edugig.xyz,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4444,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
183,app-mkwangzhi.com,https://app-mkwangzhi.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://app-mkwangzhi.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.5692,False,4,0,3,0,7,False,favicon_brand_match|suspicious_certificate,False,False,False,1,0,app-mkwangzhi.com,app-mkwangzhi.com,29705,False,stage1_low_suspicion,0.0,,,,,,,,,0.3778,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
184,wantianzf.com,https://wantianzf.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://www.wantianzf.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),nic.gov.in,0.0,,,0.6296,False,0,0,0,0,0,False,,False,False,False,0,1,www.wantianzf.com,,0,False,stage1_low_suspicion,0.0,,,,,,,,,0.3333,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
185,shaart.com,https://shaart.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://shaart.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,,0.6667,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,shaart.com,img.sedoparking.com,4228,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
186,unqvrhr60.shop,https://unqvrhr60.shop,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,,0.5926,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.381,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
187,lesfermesdespoir.fr,https://lesfermesdespoir.fr,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://lesfermesdespoir.fr,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.5694,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,lesfermesdespoir.fr,lesfermesdespoir.fr,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.32,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
188,preprod-ucimtbworldseries.com,https://preprod-ucimtbworldseries.com,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.7067,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.2143,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
189,inwestonauci.pl,https://inwestonauci.pl,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://inwestonauci.pl,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,,0.6667,False,0,0,0,0,0,False,,False,False,False,0,0,inwestonauci.pl,,935,False,stage1_low_suspicion,0.0,,,,,,,,,0.4444,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
190,anptght-jp.com,https://anptght-jp.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://anptght-jp.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,,0.6556,False,0,0,0,6,6,False,image_heavy_low_text,False,False,False,0,0,anptght-jp.com,anptght-jp.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3077,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
191,hometownsewickley.com,https://hometownsewickley.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://hometownsewickley.com/password,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,,0.8379,False,0,0,0,0,0,False,,False,False,False,0,1,hometownsewickley.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.5385,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
192,clayhole.click,https://clayhole.click,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://clayhole.click,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,,0.7375,False,0,0,0,0,0,False,,False,False,False,0,0,clayhole.click,,130,False,stage1_low_suspicion,0.0,,,,,,,,,0.5556,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
193,f1blue.com,https://f1blue.com,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,,0.625,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.4586,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
194,suesholidayhub.com,https://suesholidayhub.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://suesholidayhub.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,,0.6952,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,suesholidayhub.com,,32012,False,stage1_low_suspicion,0.0,,,,,,,,,0.4211,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
195,jiaotongzd.com,https://jiaotongzd.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://jiaotongzd.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,,0.8133,False,0,0,0,0,0,False,,False,False,False,0,0,jiaotongzd.com,,4551,False,stage1_low_suspicion,0.0,,,,,,,,,0.4915,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
196,soilandturfconsulting.com,https://soilandturfconsulting.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://soilandturfconsulting.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbicard.com,0.0,,,0.6587,False,0,0,0,0,0,False,,False,False,False,0,0,soilandturfconsulting.com,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3157,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
197,my-auth23948.com,https://my-auth23948.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://my-auth23948.com,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.5833,False,40,2,0,0,42,False,title_brand_match|meta_brand_match|body_brand_match|favicon_brand_match|multi_input_form,False,False,False,1,0,my-auth23948.com,my-auth23948.com,32768,False,stage1_suspected_non_escalated,0.0,,,,,,,,,0.3333,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
198,metaads.pro,https://metaads.pro,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://metaads.pro,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,,0.6905,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,metaads.pro,,32012,False,stage1_low_suspicion,0.0,,,,,,,,,0.4762,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
199,globalbookpublication.com,https://globalbookpublication.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://globalbookpublication.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.581,False,0,0,0,0,0,False,,False,False,False,0,0,globalbookpublication.com,globalbookpublication.com,5777,False,stage1_low_suspicion,0.0,,,,,,,,,0.2308,True,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
200,creditrepair-help.com,https://creditrepair-help.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://creditrepair-help.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.6144,False,0,0,0,0,0,False,,False,False,False,0,0,creditrepair-help.com,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.2,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
201,ampmskincare.com,https://ampmskincare.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://ampmskincare.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.0,,,0.6444,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,ampmskincare.com,,114,False,stage1_low_suspicion,0.0,,,,,,,,,0.3636,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
202,s-s-a.us,https://s-s-a.us,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,,0.6444,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.4286,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
203,sportrade.blog,https://sportrade.blog,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://sportrade.blog,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,,0.5907,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,sportrade.blog,,1126,False,stage1_low_suspicion,0.0,,,,,,,,,0.2857,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
204,brierleysovereigngroup.info,https://brierleysovereigngroup.info,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,,0.6034,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.2778,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
205,surpriseoflifellc.com,https://surpriseoflifellc.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://surpriseoflifellc.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,,0.6422,False,0,0,0,0,0,False,,False,False,False,0,0,surpriseoflifellc.com,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3157,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
206,aetyk.cc,https://aetyk.cc,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://xxxpppjjjvvviiippp777.aaa5320.com/normal/?cid=5791444,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.6119,False,4,0,3,10,17,False,body_brand_match|multi_redirect_chain|js_redirect|final_domain_changed,False,False,False,1,2,xxxpppjjjvvviiippp777.aaa5320.com,,25173,False,stage1_low_suspicion,0.0,,,,,,,,,0.3158,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
207,outlandscodex.ai,https://outlandscodex.ai,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://outlandscodex.ai,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.6581,False,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,outlandscodex.ai,outlandscodex.ai,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4286,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
208,kycedeoni.autos,https://kycedeoni.autos,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://kycedeoni.autos,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,,0.5873,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,kycedeoni.autos,,153,False,stage1_suspected_non_escalated,0.0,,,,,,,,,0.375,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
209,o3zxth.top,https://o3zxth.top,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[SSL] unknown error (_ssl.c:1007),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,,0.5675,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.3,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
210,suaconsulta2026.online,https://suaconsulta2026.online,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,,0.65,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.3158,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
211,commerium.co.uk,https://commerium.co.uk,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://commerium.co.uk,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,,0.672,False,0,0,0,0,0,False,,False,False,False,0,0,commerium.co.uk,commerium.co.uk,1918,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
212,outergood.ru,https://outergood.ru,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://outergood.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,,0.5926,False,0,0,0,0,0,False,,False,False,False,0,0,outergood.ru,,1561,False,stage1_low_suspicion,0.0,,,,,,,,,0.381,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
213,graniteindustriesinc.com,https://graniteindustriesinc.com,urls.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,,0.6889,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,,,,,,,,,0.4871,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
214,thelocksmithcrew.com,https://thelocksmithcrew.com,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://www.thelocksmithcrew.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.7292,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,1,www.thelocksmithcrew.com,www.thelocksmithcrew.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3158,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
215,avbyfpho.shop,https://avbyfpho.shop,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://avbyfpho.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,,0.5833,False,0,0,0,0,0,False,,False,False,False,0,0,avbyfpho.shop,,4550,False,stage1_low_suspicion,0.0,,,,,,,,,0.3333,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
216,elit-stomatolog.ru,https://elit-stomatolog.ru,urls.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://elit-stomatolog.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,,0.6053,False,0,0,0,0,0,False,,False,False,False,0,0,elit-stomatolog.ru,,4555,False,stage1_low_suspicion,0.0,,,,,,,,,0.3333,False,0,False,False,False,False,0.0,0.0,0.0,,,,,,,,,,,,
