Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name,source_workbook,hash_score,confidence_band,score_margin,evidence_tier,lexical_score,jw_primary,token_set_primary,skeleton_similarity,lexical_rule_hit,brand_token_hit,candidate_generation_reason,dominant_signal_family,stage1_passthrough,survival_path,drop_path,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,best_score,domain_component,hash_component,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,typo_similarity,typo_min_score_used,typo_decision_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,signal_hit_typo,signal_hit_domain,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,signal_hit_keywords,screenshot_path,html_title_text,visible_text_excerpt
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlineg1.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.2273,Low,60.2273,weak_evidence,0.8833,0.8833,0.7059,0.7059,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlineg1.store/,,,,60.2273,26.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineg1.store,,0,True,lexical_hit,0.7059,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlineg1.store.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
All India Institute of Medical Sciences (AIIMS),aiims.edu,https://ai-ifs.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,58.4848,Low,58.4848,weak_evidence,0.8578,0.8578,0.7273,0.7273,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://ai-ifs.com/,,,,58.4848,25.7333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ai-ifs.com,,0,True,lexical_hit,0.7273,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\ai-ifs.com.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Kfintech,kfintech.com,https://kingotech.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,47.9911,Low,47.9911,weak_evidence,0.8958,0.8958,0.8235,0.8235,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Kfintech,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://kingotech.xyz/,,,,47.9911,26.875,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kingotech.xyz,,0,True,lexical_hit,0.8235,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\kingotech.xyz.png,redirecting...,redirecting...
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinetarif.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.1928,Low,60.1928,weak_evidence,0.8828,0.8828,0.7,0.7,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinetarif.com/,,,,60.1928,26.4848,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinetarif.com,,0,True,lexical_hit,0.7,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinetarif.com.png,diese webseite befindet sich im aufbau,diese webseite befindet sich im aufbau diese seitebefindet sichim aufbau. this site is under construction.
Air India,airindiaexpress.com,https://airtransa.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6333,0.6333,0.4167,0.4167,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Airtel,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://airtransa.net/,,,,0.0,19.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtransa.net,,0,True,lexical_hit,0.4167,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\airtransa.net.png,inicio * airtransa,"inicio * airtransa airtransa, compañía de transporte y logística internacional transporte aéreo y marítimo  desde asia a españa 
y viceversa  (china, india, corea, taiwán, etc.)  precios competitivos  transporte nacional e internacional aéreo puerta a puerta. transporte, almacenaje y/o custodia y gestión de la mercancía. gestoría y asesoramiento en seguros y aduana (…) el transporte marítimo es el modo más utilizado para el comercio internacional. es el que soporta mayor movimiento de mercancías"
Bank of Baroda,onlinecasa.bankofbaroda.com,https://poknbg.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5,0.5,0.2222,0.2522,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Punjab National Bank (PNB),False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://poknbg.com/,,,,0.0,15.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,poknbg.com,,0,True,lexical_hit,0.2522,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\poknbg.com.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
Bank of Baroda,onlinecasa.bankofbaroda.com,https://bakarada.rs,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,45.8333,Low,45.8333,weak_evidence,0.8556,0.8556,0.7,0.7,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Bank of Baroda,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://bakarada.rs/,,,,45.8333,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bakarada.rs,,0,True,lexical_hit,0.7,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\bakarada.rs.png,index of /,index of / index of /
Air India,airindiaexpress.com,https://pndbv.nl,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5111,0.5111,0.2,0.2,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Punjab National Bank (PNB),False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://pndbv.nl/,,,,0.0,15.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pndbv.nl,,0,True,lexical_hit,0.2,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\pndbv.nl.png,my wordpress,"my wordpress my wordpress blog hello world! welcome to wordpress. this is your first post. edit or delete it, then start writing! my wordpress twenty twenty-five 
				designed with wordpress "
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinecrystalservices.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,36.5986,Low,36.5986,weak_evidence,0.854,0.854,0.5333,0.5333,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration|parked_sale_signal,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration|parked_sale_signal,weak_direct_evidence|network_corroboration|parked_sale_signal,fetched,available,,,https://onlinecrystalservices.org/,,parking_or_sale_keywords,parking_or_sale_keywords,36.5986,25.619,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecrystalservices.org,,0,True,lexical_hit,0.5333,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecrystalservices.org.png,porkbun.com | domain for sale,porkbun.com | domain for sale this domain is for sale. onlinecrystalservices.org is registered at porkbun. it has expired and is currently for sale at auction.
Airtel,airtel.in,https://aitravel.sbs,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.6061,Low,60.6061,weak_evidence,0.8889,0.8889,0.7143,0.7143,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Airtel,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://aitravel.sbs/,,,,60.6061,26.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aitravel.sbs,,0,True,lexical_hit,0.7143,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aitravel.sbs.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Computer Age Management Services Ltd. (CAMS),camsonline.com,https://wscaonline.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,61.1111,Low,61.1111,weak_evidence,0.8963,0.8963,0.8,0.8,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://wscaonline.org/,,,,61.1111,26.8889,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,wscaonline.org,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\wscaonline.org.png,wscaonline.org,wscaonline.org this domain is expired. if you are the owner and you want to renew it please contact your registrar we’re getting things ready loading your experience… this won’t take long.
Airtel,airtel.in,https://airthecash.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,46.4286,Low,46.4286,weak_evidence,0.8667,0.8667,0.625,0.625,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Airtel,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://airthecash.com/,,,,46.4286,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airthecash.com,,0,True,lexical_hit,0.625,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\airthecash.com.png,"airthecash – minden, ami valóban érdekes","airthecash – minden, ami valóban érdekes menü homepage legfrissebb cikkeink telomereink méretétől függ életünk minősége és hossza? a készpénz eltörlésének első lépései hatalmas online csalások, amikkel milliókat szakítottak a legjobb ingyenes szúnyogirtók a fecskék, mégsem vigyázunk rájuk eléggé már a balatonnál is hódít az új ingatlanpiaci módi, a rendszámos apró házikók telepítése múlt és jelen: vizeink az ember kezében kiemelt cikkeink a 3 órás kert a nagy házpimpelés borbás marcsi: kertem – "
Airtel,airtel.in,https://aix85.makeup,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5778,0.5778,0.3636,0.3636,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Axis Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://aix85.makeup/,,,,0.0,17.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aix85.makeup,,0,True,lexical_hit,0.3636,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aix85.makeup.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
State Bank of India (SBI),sbi.co.in,https://silbi.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,45.7653,Low,45.7653,weak_evidence,0.8543,0.8543,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://silbi.xyz/,,,,45.7653,25.6286,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,silbi.xyz,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\silbi.xyz.png,redirecting...,redirecting...
Air India,airindiaexpress.com,https://industrial-strength-adhesive-30.sbs,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6179,0.6179,0.3478,0.3478,False,False,fallback_top_k,lexical,False,network_corroboration,,True,IndusInd Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://industrial-strength-adhesive-30.sbs/,,,,0.0,18.5376,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industrial-strength-adhesive-30.sbs,,0,True,lexical_hit,0.3478,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\industrial-strength-adhesive-30.sbs.png,web filter violation,web filter violation fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page that is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here. 
State Bank of India (SBI),homeloans.sbi,https://homelitechainsaw.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,37.619,Low,37.619,weak_evidence,0.8778,0.8778,0.64,0.64,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://adapture.com/?__cf_chl_rt_tk=bwH9iWLxU3vfSDpiTRO0wg0YI1PKyNtBlELBAuuW3VA-1775714425-1.0.1.1-pE6QEbhFpAbx.cs8wqyY4AoDM.IIysYmvJOgGinbuLI,,,,37.619,26.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,adapture.com,,0,True,lexical_hit,0.64,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homelitechainsaw.com.png,just a moment...,just a moment...
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlineassisterss.help,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,59.8485,Low,59.8485,weak_evidence,0.8778,0.8778,0.64,0.64,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlineassisterss.help/,,,,59.8485,26.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineassisterss.help,,0,True,lexical_hit,0.64,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlineassisterss.help.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
National Health Authority (NHA),nha.gov.in,https://inhab.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,37.1429,Low,37.1429,weak_evidence,0.8667,0.8667,0.75,0.75,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration|parked_sale_signal,,True,National Health Authority (NHA),True,True,True,False,weak_direct_evidence|network_corroboration|parked_sale_signal,weak_direct_evidence|network_corroboration|parked_sale_signal,fetched,available,,,https://sedo.com/search/details/?partnerid=324561&language=hi&domain=inhab.com&origin=sales_lander_15&utm_medium=Parking&utm_campaign=offerpage&__cf_chl_rt_tk=Q6O24xMMDFC_XoLaSDPv68wh9mmtBBKjw9Gnm.xZP9c-1775714429-1.0.1.1-h8WJOuo4f3aGUz7JpYYzPP_1n4b4SQw8nrommRTpjTE,Sedo,provider_hosted_parking_redirect,provider_hosted_parking_redirect,37.1429,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sedo.com,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\inhab.com.png,just a moment...,just a moment...
Coal India,coalindiatenders.nic.in,https://ptnbsa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,35.0,Low,35.0,weak_evidence,0.3194,0.3194,0.2727,0.2727,False,False,hash_bypass,hash,False,hash_bypass_hit|weak_direct_evidence|network_corroboration,,True,Punjab National Bank (PNB),False,True,False,False,hash_bypass_hit|weak_direct_evidence|network_corroboration,hash_bypass_hit|weak_direct_evidence|network_corroboration,fetched,available,,,https://ptnbsa.com/,,,,35.0,9.5833,14.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ptnbsa.com,,0,True,lexical_hit,0.2727,0.75,below_min_score,1.0,-1,0.0,-1,0.0,-1,0.0,-1,False,True,False,0,False,False,False,False,True,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\ptnbsa.com.png,kontraktor profesional | pt. naga baru sukses abadi,"kontraktor profesional | pt. naga baru sukses abadi about us pt. nbsa founded 2018 with a mission to become a 
                        nationwide professional contractor that’s trusted for its quality,
                        speed, and
                        efficiency.
                     pt. nbsa is officially certified for
                        iso 9001:2015 & iso 45001:2018.
 our team are highly trained and
                        100% committed to give our best effort.
                "
