input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
53,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,0.6648,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5238,False,0,False,False,0.0,0.0,0.0
54,pack101.org,https://pack101.org,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.5952,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
55,discretion.shop,https://discretion.shop,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://discretion.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,IDFC FIRST Bank,idfcfirst.bank.in,0.0,,0.6444,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,discretion.shop,,114,False,stage1_low_suspicion,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
56,thirdshelterpress.com,https://thirdshelterpress.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://thirdshelterpress.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,0.6728,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,thirdshelterpress.com,,114,False,stage1_low_suspicion,0.0,0.5925,False,0,False,False,0.0,0.0,0.0
57,ank2014.biz,https://ank2014.biz,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6349,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
58,hollandgroupandassociates.com,https://hollandgroupandassociates.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://hollandgroupandassociates.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6383,False,0,0,0,0,0,False,,False,False,False,0,0,hollandgroupandassociates.com,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,0.4118,False,0,False,False,0.0,0.0,0.0
59,thinkproguard.com,https://thinkproguard.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://proguardplans.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6068,False,0,0,6,4,10,False,suspicious_hosting_provider|final_domain_changed,False,False,False,0,1,proguardplans.com,,32768,False,stage1_low_suspicion,0.0,0.28,False,0,False,False,0.0,0.0,0.0
60,hysefo.com,https://hysefo.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://domains.atom.com/lpd/name/hysefo.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6111,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,domains.atom.com,,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
61,8740i4ji8ki.shop,https://8740i4ji8ki.shop,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6162,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
62,netsafe.ovh,https://netsafe.ovh,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://netsafe.ovh,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.6899,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,netsafe.ovh,,1035,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
63,optimacapitalvc.com,https://optimacapitalvc.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://optimacapitalvc.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,icici.bank.in,0.0,,0.6,False,0,18,0,0,18,False,form_action_mismatch|multi_input_form,False,False,True,0,0,optimacapitalvc.com,optimacapitalvc.com,17841,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
64,zrsanalyst.com,https://zrsanalyst.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.zrsanalyst.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6833,False,0,0,0,0,0,False,,False,False,False,0,1,www.zrsanalyst.com,,17004,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
65,root-ro.info,https://root-ro.info,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://approved-deposit.co,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,0.619,False,0,4,0,4,8,False,auth_wording|final_domain_changed,False,False,False,0,1,approved-deposit.co,,6069,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
66,syxtherocrex.world,https://syxtherocrex.world,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://syxtherocrex.world,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5556,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,syxtherocrex.world,syxtherocrex.world,13253,False,stage1_low_suspicion,0.0,0.25,False,0,False,False,0.0,0.0,0.0
67,snowtime.shop,https://snowtime.shop,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://snowtime.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6722,False,0,0,0,0,0,False,,False,False,False,0,0,snowtime.shop,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
68,allnaturalherbalmedicines.com,https://allnaturalherbalmedicines.com,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,0.6663,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5165,False,0,False,False,0.0,0.0,0.0
69,e7v7c6y.com,https://e7v7c6y.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://thqk.o5x4b7a.com/download?&from=e7v7c6y.com&_ts=%3D%3DgMyUyNxIDO2YjN2QTN3cTMyITJ,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5952,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,thqk.o5x4b7a.com,upload-us.f-1-g-h.com,32768,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
70,beatyourbuddies.online,https://beatyourbuddies.online,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://beatyourbuddies.online,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6329,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,beatyourbuddies.online,beatyourbuddies.online,1715,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
71,ub-futas.hu,https://ub-futas.hu,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ub-futas.hu,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.5694,False,0,0,0,0,0,False,,False,False,False,0,0,ub-futas.hu,,32768,False,stage1_low_suspicion,0.0,0.3529,False,0,False,False,0.0,0.0,0.0
72,aithink.world,https://aithink.world,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.6762,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,False,0,False,False,0.0,0.0,0.0
73,swiftdrops.store,https://swiftdrops.store,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://swiftdrops.store,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6444,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,swiftdrops.store,,151,False,stage1_suspected_non_escalated,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
74,charmenowho.shop,https://charmenowho.shop,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://charmenowho.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6596,False,0,0,0,0,0,False,,False,False,False,0,0,charmenowho.shop,,4551,False,stage1_low_suspicion,0.0,0.381,False,0,False,False,0.0,0.0,0.0
75,tonerrefillstoreho.shop,https://tonerrefillstoreho.shop,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2963,False,0,False,False,0.0,0.0,0.0
76,bexarcasino.space,https://bexarcasino.space,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://bexarcasino.space,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6162,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bexarcasino.space,,185,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
77,piezosistem.com,https://piezosistem.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,http://www.piezosistem.it,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6297,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,www.piezosistem.it,,18183,False,stage1_low_suspicion,0.0,0.4167,False,0,False,False,0.0,0.0,0.0
78,scarpe-it.ru,https://scarpe-it.ru,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://scarpe-it.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.672,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,scarpe-it.ru,,12109,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
79,eeeey.cc,https://eeeey.cc,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://eeeey.cc,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.5143,False,0,0,0,0,0,False,,False,False,False,0,0,eeeey.cc,,1059,False,stage1_low_suspicion,0.0,0.2105,False,0,False,False,0.0,0.0,0.0
80,learningonly.store,https://learningonly.store,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://sedo.com/search/details/?partnerid=324561&language=e&domain=learningonly.store&origin=sales_lander_15&utm_medium=Parking&utm_campaign=offerpage,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6167,False,0,0,0,10,10,False,meta_refresh|final_domain_changed,False,False,False,0,1,sedo.com,,5238,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
81,tutera.ru,https://tutera.ru,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://tutera.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.5778,False,0,0,0,0,0,False,,False,False,False,0,0,tutera.ru,,1898,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
82,shelbyserves.com,https://shelbyserves.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://shelby.xyz/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.612,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,shelby.xyz,,32768,False,stage1_low_suspicion,0.0,0.56,False,0,False,False,0.0,0.0,0.0
83,gothamfinn.co,https://gothamfinn.co,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://gothamfinn.co,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6222,False,0,0,0,0,0,False,,False,False,False,0,0,gothamfinn.co,,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
84,penn-hpp.com,https://penn-hpp.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://penn-hpp.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),pnb.bank.in,0.0,,0.6389,False,0,0,0,0,0,False,,False,False,False,0,0,penn-hpp.com,,3133,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
85,uk-travel.ru,https://uk-travel.ru,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://uk-travel.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6204,False,0,0,0,0,0,False,,False,False,False,0,0,uk-travel.ru,,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
86,slexironphdrexox.world,https://slexironphdrexox.world,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://slexironphdrexox.world,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6458,False,8,2,0,0,10,False,meta_brand_match|multi_input_form,False,False,False,1,0,slexironphdrexox.world,slexironphdrexox.world,23123,False,stage1_low_suspicion,0.0,0.4167,False,0,False,False,0.0,0.0,0.0
87,ivqojlz1513.top,https://ivqojlz1513.top,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6742,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
88,vertexapexgroupoptimalprocess.blog,https://vertexapexgroupoptimalprocess.blog,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,0.6058,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2927,False,0,False,False,0.0,0.0,0.0
89,navaitour.online,https://navaitour.online,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://navaitour.online,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6574,False,4,0,6,0,10,False,favicon_brand_match|suspicious_hosting_provider,False,False,False,1,0,navaitour.online,navaitour.online,10462,False,stage1_low_suspicion,0.0,0.4762,False,0,False,False,0.0,0.0,0.0
90,doggiemax.com,https://doggiemax.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://doggiemax.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axismaxlife.com,0.0,,0.6027,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,doggiemax.com,,114,False,stage1_low_suspicion,0.0,0.43,False,0,False,False,0.0,0.0,0.0
91,intelectusai.com,https://intelectusai.com,urls.xlsx|123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,0.6806,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.53,False,0,False,False,0.0,0.0,0.0
92,perchproject.org,https://perchproject.org,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://perchproject.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6111,False,4,0,6,0,10,False,body_brand_match|suspicious_hosting_provider,False,False,False,1,0,perchproject.org,perchproject.org,17565,False,stage1_low_suspicion,0.0,0.4167,False,0,False,False,0.0,0.0,0.0
93,5ggnp.buzz,https://5ggnp.buzz,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://2026-04-06.sqllq.com/en/?5ggnp.buzz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6333,False,0,0,3,10,13,False,multi_redirect_chain|js_redirect|final_domain_changed,False,False,False,0,2,2026-04-06.sqllq.com,,6587,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
94,777gvipclub.com,https://777gvipclub.com,urls.xlsx|123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://777gvipclub.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.67,False,0,0,0,0,0,False,,False,False,False,0,0,777gvipclub.com,777gvipclub.com,32768,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
