input_position,input_url,normalized_url,exclusion_stage,reason,dns_status,dns_decision,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason
202,fatfisheye.com,https://fatfisheye.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
203,story-ok.site,https://story-ok.site,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
204,counterculture.sh,https://counterculture.sh,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
205,deetok.com,https://deetok.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
206,landatrivercentrecarpark.co.uk,https://landatrivercentrecarpark.co.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
207,wage85bdh.shop,https://wage85bdh.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
208,malesser.store,https://malesser.store,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
209,smiffysys.shop,https://smiffysys.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
210,onasiyo.com,https://onasiyo.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
211,hc1insight.biz,https://hc1insight.biz,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
212,cdyxj.work,https://cdyxj.work,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
213,qhnvho.top,https://qhnvho.top,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
214,247hotspot.com,https://247hotspot.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
215,madeinmck.com,https://madeinmck.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
216,vfvqxxe.com,https://vfvqxxe.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
217,eraproject.org,https://eraproject.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
218,birchshine.com,https://birchshine.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
219,fanghu.space,https://fanghu.space,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
220,invenio.energy,https://invenio.energy,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
221,translifeboat.org,https://translifeboat.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
222,danxiu.icu,https://danxiu.icu,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
223,noicamionisti.org,https://noicamionisti.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
224,beautifulbusinessproject.org,https://beautifulbusinessproject.org,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
225,tamilnaduelections.link,https://tamilnaduelections.link,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
226,jakeolantern.com,https://jakeolantern.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
227,johnsonfortomball.com,https://johnsonfortomball.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
228,i65fd.com,https://i65fd.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
229,badrifibernet.com,https://badrifibernet.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
230,neontrekforu.com,https://neontrekforu.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
231,taguchikasei.com,https://taguchikasei.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
232,vb777v.cfd,https://vb777v.cfd,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
233,jobreaker.site,https://jobreaker.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
234,ignismarkets.com,https://ignismarkets.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
235,greatloanrates.com,https://greatloanrates.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
236,indiaartdining.com,https://indiaartdining.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
237,jwjzkj.com,https://jwjzkj.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
238,pagueguiasonline.site,https://pagueguiasonline.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
239,newozwald.com,https://newozwald.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
240,santafeanimalclinic.com,https://santafeanimalclinic.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
241,doctortests.com,https://doctortests.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
242,nqfamilyoffice.com,https://nqfamilyoffice.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
243,pdxdesignmonth.com,https://pdxdesignmonth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
244,839uf.top,https://839uf.top,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
245,jhelec-ic.com,https://jhelec-ic.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
246,7799.info,https://7799.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
247,commensura.net,https://commensura.net,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
248,appalachiantrailshoes.com,https://appalachiantrailshoes.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
249,ticketsku.com,https://ticketsku.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
250,italyholiday.nl,https://italyholiday.nl,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
251,baby-snatching.monster,https://baby-snatching.monster,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
252,foreverbaredelray.com,https://foreverbaredelray.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
253,softemberpath.org,https://softemberpath.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
254,steelbitepro-usa.shop,https://steelbitepro-usa.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
255,technicaltouchfutsal.com,https://technicaltouchfutsal.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
256,michaelx40.party,https://michaelx40.party,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
257,mfossari.org,https://mfossari.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
258,allofmebrunch.com,https://allofmebrunch.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
259,lerelaisdesproducteurs.com,https://lerelaisdesproducteurs.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
260,cicasud.org,https://cicasud.org,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
261,thirdpartycontent.com,https://thirdpartycontent.com,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
262,i-need-734591811.click,https://i-need-734591811.click,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
263,769bet.pics,https://769bet.pics,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
264,trvhealth.com,https://trvhealth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
265,elang138live.monster,https://elang138live.monster,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
266,redteamvc.com,https://redteamvc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
267,vistalajollahoa.net,https://vistalajollahoa.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
268,conditional.ca,https://conditional.ca,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
269,profitpatroller.online,https://profitpatroller.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
270,globalanguage.com,https://globalanguage.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
271,cleaners.now,https://cleaners.now,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
272,poruskicomedy.com,https://poruskicomedy.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
273,welfareconsultants.com,https://welfareconsultants.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
274,61tde.com,https://61tde.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
275,discoverborderland.com,https://discoverborderland.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
276,newbyer.com,https://newbyer.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
277,seahawkenterprises.com,https://seahawkenterprises.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
278,constantheartburn.com,https://constantheartburn.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
279,pnblndia.in,https://pnblndia.in,dns_gate,dns_rejected,dns_error,rejected,True,True,False,jw_primary|skeleton_similarity
280,eaglepleinair.net,https://eaglepleinair.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
281,corporate-governance-code.com,https://corporate-governance-code.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
282,folacinamylome.fun,https://folacinamylome.fun,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
283,richardhuishtrust.org,https://richardhuishtrust.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
284,cthealthlawblog.com,https://cthealthlawblog.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
285,futureverify.com,https://futureverify.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
286,tfxmedical.com,https://tfxmedical.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
287,nexolys.com,https://nexolys.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
288,multifamilysac.com,https://multifamilysac.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
289,persicrm.ru,https://persicrm.ru,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
290,machinamarketing.com,https://machinamarketing.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
291,mavenhunter.com,https://mavenhunter.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
292,sosistoto.org,https://sosistoto.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
293,directeurtraffinfrance.com,https://directeurtraffinfrance.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
294,macouncilofnonprofits.com,https://macouncilofnonprofits.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
295,wwwinlocksmithpro.com,https://wwwinlocksmithpro.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
296,xmkub.blog,https://xmkub.blog,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
297,sesclifecoach.com.br,https://sesclifecoach.com.br,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
298,dis2uprintzshop.com,https://dis2uprintzshop.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
299,hammerandlye.com,https://hammerandlye.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
300,aktualite.cloud,https://aktualite.cloud,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
301,creaddive.org,https://creaddive.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
302,xyt-sz.com,https://xyt-sz.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
303,freestorytellingworkshop.com,https://freestorytellingworkshop.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
304,rent4eat.online,https://rent4eat.online,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
305,kae1317.com,https://kae1317.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
306,bidenhealthwatch.com,https://bidenhealthwatch.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
307,bfdiaoyutai.net,https://bfdiaoyutai.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
308,motivatedenergy.com,https://motivatedenergy.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
309,adsfb.live,https://adsfb.live,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
310,berrin777.com,https://berrin777.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
311,opulent-interiorsdesign.com,https://opulent-interiorsdesign.com,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
312,bugayandsonpaving.com,https://bugayandsonpaving.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
313,fanglemenye.com,https://fanglemenye.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
314,aircoat.org,https://aircoat.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
315,icfbuilding.net,https://icfbuilding.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
316,superct.com,https://superct.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
317,locksmithplacerville.com,https://locksmithplacerville.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
318,littletownsausage.com,https://littletownsausage.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
319,soto12.net,https://soto12.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
320,ecorugcare.com,https://ecorugcare.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
321,bluegriddesign.com,https://bluegriddesign.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
